unit_id,t_id,mob_state,p_R1,p_R2,p_R3,p_R4,p_R5,p_R6,p_R7,road_centrality,accessibility_index,population_density,traffic_intensity,congestion_proxy,barrier_index,bottleneck_index,stay_proxy
plot_10648,WD_AM,负荷高·拥堵高·站域弱,0.0,0.0,0.0,1.7727237644647818e-20,6.666083474705926e-18,1.0,0.0,0.3145029569813036,0.3710073544022446,10.592001332234116,10920.835189715046,0.0,0.0,0.2020031819813036,8.839094812481526e-06
plot_10648,WD_PM,负荷高·拥堵高·站域弱,0.0,1.0,0.0,4.18239215059642e-25,6.975172223172011e-21,0.0,0.0,0.3145029569813036,0.3710073544022446,7.528165531251648,4861.502884535901,0.0,0.0,0.2020031819813036,6.425663311428542e-06
plot_10648,WD_EVE,负荷高·拥堵高·站向高,0.0,0.0,3.790884222928463e-13,5.900036693592488e-22,7.224273502768807e-19,0.0,0.9999999999996216,0.3145029569813036,0.3710073544022446,9.906680943339818,7472.568940554892,0.0,0.0,0.2020031819813036,5.9123727238484905e-06
plot_10648,WE_PM,负荷高·拥堵高·站域弱,0.0,0.0,8.742281874766418e-13,2.2961307688879847e-22,5.787347715581241e-20,0.0,0.999999999999126,0.3145029569813036,0.3710073544022446,11.569049641539866,11437.01246640348,0.0,0.0,0.2020031819813036,8.885936682102772e-06
plot_10810,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.036945735377537e-42,1.0308747051365516e-16,4.789113886529821e-308,0.0,0.3145029569813036,0.4027490979555197,1.9053863653047205,0.0,0.0,0.0,0.2020028444813036,8.843232906098208e-06
plot_10810,WD_PM,负荷中·拥堵中·轨道强,1.2067447626075284e-07,0.9999998793255236,0.0,2.6074486455602195e-47,5.548356001230741e-21,0.0,0.0,0.3145029569813036,0.4027490979555197,1.3542354753441423,0.0,0.0,0.0,0.2020028444813036,6.427838132819475e-06
plot_10810,WD_EVE,负荷中高·拥堵高·可达低,0.999999753454291,0.0,5.435775756237337e-20,2.018821214830507e-42,2.267401751536546e-16,0.0,2.4654570864288005e-07,0.3145029569813036,0.4027490979555197,1.7819572952520104,0.0,0.0,0.0,0.2020028444813036,5.915205520724546e-06
plot_10810,WE_PM,负荷中高·拥堵高·可达低,0.9999995816433214,0.0,1.4772281444388185e-19,1.1656654128895046e-42,8.716529529568675e-17,0.0,4.18356678123713e-07,0.3145029569813036,0.4027490979555197,2.081141476878465,0.0,0.0,0.0,0.2020028444813036,8.889044134933034e-06
plot_10650,WD_AM,负荷高·拥堵高·站域弱,0.0,0.0,0.0,1.5986434807517459e-24,4.372405937613762e-17,1.0,0.0,0.3145029569813036,0.4687936198880396,11.202920223101149,518.9095731213988,0.0,0.0,0.2145030569813036,8.869640969461566e-06
plot_10650,WD_PM,负荷高·拥堵高·站向高,0.0,1.0,0.0,1.2542159980613416e-30,4.763895305274685e-21,0.0,0.0,0.3145029569813036,0.4687936198880396,7.9623703989020544,230.20834751206712,0.0,0.0,0.2145030569813036,6.441720818746222e-06
plot_10650,WD_EVE,负荷高·拥堵高·站向高,0.0,0.0,1.2011616081181941e-13,4.749982952508388e-26,7.187373659377429e-18,0.0,0.9999999999998792,0.3145029569813036,0.4687936198880396,10.471674655808432,355.0075713974181,0.0,0.0,0.2145030569813036,5.933291461954983e-06
plot_10650,WE_PM,负荷高·拥堵高·站向高,0.0,0.0,2.732318536703442e-13,2.496031777229461e-26,4.319470734584509e-19,0.0,0.9999999999997264,0.3145029569813036,0.4687936198880396,12.236088127757036,542.4434376017001,0.0,0.0,0.2145030569813036,8.908916696536286e-06
plot_10846,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.7369924621344555e-40,7.57863854333461e-17,6.733684371367166e-308,0.0,0.3106487198287033,0.3795276092175896,11.101582023362102,0.0,0.0,0.0,0.2106488198287033,8.864673377176634e-06
plot_10846,WD_PM,负荷中·拥堵中·轨道强,9.31501346667085e-08,0.999999906849866,0.0,2.795101809224416e-45,3.1442504441820057e-21,0.0,0.0,0.3106487198287033,0.3795276092175896,7.890345224589351,0.0,0.0,0.0,0.2106488198287033,6.4391088841711705e-06
plot_10846,WD_EVE,负荷中高·拥堵高·可达低,0.9999996230148582,0.0,9.802986729917612e-20,3.291483438139197e-40,1.6704146973306624e-16,0.0,3.769851413664301e-07,0.3106487198287033,0.3795276092175896,10.377982474043824,0.0,0.0,0.0,0.2106488198287033,5.929888298225571e-06
plot_10846,WE_PM,负荷中高·拥堵高·可达低,0.9999993746231992,0.0,2.609015906926184e-19,2.0166372685417428e-40,6.420118669498847e-17,0.0,6.253768006162182e-07,0.3106487198287033,0.3795276092175896,12.125442525689447,0.0,0.0,0.0,0.2106488198287033,8.905172999623453e-06
plot_10849,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.933787266235169e-40,7.780150945985819e-17,6.7874805774396975e-308,0.0,0.3145029569813036,0.3858666943028359,11.397357395113024,0.0,0.0,0.0,0.2245028669813036,8.87906647087873e-06
plot_10849,WD_PM,负荷中·拥堵中·轨道强,9.288979233976657e-08,0.9999999071102088,0.0,3.1060901942126624e-45,3.2177601970206868e-21,0.0,0.0,0.3145029569813036,0.3858666943028359,8.100564793938553,0.0,0.0,0.0,0.2245028669813036,6.446677303552626e-06
plot_10849,WD_EVE,负荷中高·拥堵高·可达低,0.9999996087920088,0.0,9.5645007911045e-20,3.6698892530612365e-40,1.7182838383972328e-16,0.0,3.912079913330898e-07,0.3145029569813036,0.3858666943028359,10.651410864595215,0.0,0.0,0.0,0.2245028669813036,5.939749931852339e-06
plot_10849,WE_PM,负荷中高·拥堵高·可达低,0.9999993482024268,0.0,2.5624813528286587e-19,2.244189356233598e-40,6.591666040594573e-17,0.0,6.517975728459485e-07,0.3145029569813036,0.3858666943028359,12.4483815820439,0.0,0.0,0.0,0.2245028669813036,8.916026939662077e-06
plot_10847,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.7307095849094898e-40,7.295021463144398e-17,6.748493133993094e-308,0.0,0.3106487198287033,0.4062365191934222,11.078361924208268,0.0,0.0,0.0,0.1981486073287032,8.8635297150725e-06
plot_10847,WD_PM,负荷中·拥堵中·轨道强,9.276577775374686e-08,0.9999999072342216,0.0,2.773295842758337e-45,3.0141733366772805e-21,0.0,0.0,0.3106487198287033,0.4062365191934222,7.873841757057661,0.0,0.0,0.0,0.1981486073287032,6.438507583720289e-06
plot_10847,WD_EVE,负荷中高·拥堵高·可达低,0.9999995704168522,0.0,6.89355073909616e-20,3.279190380093273e-40,1.6076456278590882e-16,0.0,4.2958314787433414e-07,0.3106487198287033,0.4062365191934222,10.356512792721013,0.0,0.0,0.0,0.1981486073287032,5.929104873914258e-06
plot_10847,WE_PM,负荷中高·拥堵高·可达低,0.9999992876147484,0.0,1.833718695626624e-19,2.009407121287735e-40,6.179794427187197e-17,0.0,7.12385251423725e-07,0.3106487198287033,0.4062365191934222,12.100089687218178,0.0,0.0,0.0,0.1981486073287032,8.904311467670342e-06
plot_10605,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.7357698317383784e-40,7.195150260619896e-17,6.653087815837032e-308,0.0,0.3055668857795499,0.361316127512748,11.260166264519013,0.0,0.0,0.0,0.1769953286366927,8.872430341208661e-06
plot_10605,WD_PM,负荷中·拥堵中·轨道强,9.379856036379385e-08,0.9999999062014392,0.0,2.8140206427524844e-45,3.0053892608821294e-21,0.0,0.0,0.3055668857795499,0.361316127512748,8.003057485533274,0.0,0.0,0.0,0.1769953286366927,6.443187552636622e-06
plot_10605,WD_EVE,负荷中高·拥堵高·可达低,0.999999693576746,0.0,1.0506038370036969e-19,3.2918143154464003e-40,1.5876093429240875e-16,0.0,3.064232541337709e-07,0.3055668857795499,0.361316127512748,10.524596610749764,0.0,0.0,0.0,0.1769953286366927,5.9352025950311485e-06
plot_10605,WE_PM,负荷中高·拥堵高·可达低,0.9999994904860332,0.0,2.8061356788047496e-19,2.0147744199782373e-40,6.095670995197651e-17,0.0,5.09513966857343e-07,0.3055668857795499,0.361316127512748,12.298591646119782,0.0,0.0,0.0,0.1769953286366927,8.911019945009137e-06
plot_10646,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,1.875462071293767e-40,7.536894554849984e-17,6.75070914459305e-308,0.0,0.3106487198287033,0.3810456127413069,11.38885308433833,0.0,0.0,0.0,0.2106489198287032,8.878657081134702e-06
plot_10646,WD_PM,负荷中·拥堵中·轨道强,9.305659294147e-08,0.9999999069434056,0.0,3.0177298666052164e-45,3.1227800466116265e-21,0.0,0.0,0.3106487198287033,0.3810456127413069,8.094520434876184,0.0,0.0,0.0,0.2106489198287032,6.446462005862689e-06
plot_10646,WD_EVE,负荷中高·拥堵高·可达低,0.999999619423526,0.0,9.579219902696564e-20,3.559048607819707e-40,1.664464138161909e-16,0.0,3.805764738973033e-07,0.3106487198287033,0.3810456127413069,10.643550380731863,0.0,0.0,0.0,0.2106489198287032,5.939469377317149e-06
plot_10646,WE_PM,负荷中高·拥堵高·可达低,0.999999365994203,0.0,2.565940248197587e-19,2.176528133852567e-40,6.385546004912764e-17,0.0,6.340057967382708e-07,0.3106487198287033,0.3810456127413069,12.439096320658315,0.0,0.0,0.0,0.2106489198287032,8.915717922498894e-06
plot_10604,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,2.7563996940721225e-42,1.0165375382484461e-16,5.287515423227978e-308,0.0,0.3145029569813036,0.3877581633792471,2.730621827549141,0.0,0.0,0.0,0.2326848569813036,8.90931558396819e-06
plot_10604,WD_PM,负荷中·拥堵中·轨道强,1.1192744509600453e-07,0.999999888072554,0.0,5.91609130711106e-47,5.094939318300285e-21,0.0,0.0,0.3145029569813036,0.3877581633792471,1.9407638345437157,0.0,0.0,0.0,0.2326848569813036,6.462589378335957e-06
plot_10604,WD_EVE,负荷中高·拥堵高·可达低,0.9999997461843356,0.0,7.60081769226159e-20,5.3198641622327466e-42,2.258858460477164e-16,0.0,2.538156636705952e-07,0.3145029569813036,0.3877581633792471,2.550359189845451,0.0,0.0,0.0,0.2326848569813036,5.960488522659627e-06
plot_10604,WE_PM,负荷中高·拥堵高·可达低,0.9999995591763036,0.0,2.1329192225232812e-19,3.1548152883150704e-42,8.590495797913101e-17,0.0,4.408236961457481e-07,0.3145029569813036,0.3877581633792471,2.9823708323924363,0.0,0.0,0.0,0.2326848569813036,8.938906910661908e-06
plot_10552,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,2.7126632904741187e-40,7.750464867421001e-17,6.853692598998732e-308,0.0,0.3145029569813036,0.3819535619066689,12.76238351190081,0.0,0.0,0.0,0.2326848569813036,8.941645281336007e-06
plot_10552,WD_PM,负荷中·拥堵中·轨道强,9.273878725808857e-08,0.9999999072612136,0.0,4.372212683715996e-45,3.1954609569382448e-21,0.0,0.0,0.3145029569813036,0.3819535619066689,9.070744294425134,0.0,0.0,0.0,0.2326848569813036,6.479604748172981e-06
plot_10552,WD_EVE,负荷中高·拥堵高·可达低,0.9999996226841772,0.0,1.0005157194710466e-19,5.1829371716896155e-40,1.7268693496605116e-16,0.0,3.773158229018494e-07,0.3145029569813036,0.3819535619066689,11.912142616133384,0.0,0.0,0.0,0.2326848569813036,5.982672745405376e-06
plot_10552,WE_PM,负荷中·拥堵中·轨道强,0.999999359295976,0.0,2.7594622889722465e-19,3.141886874259462e-40,6.570255871429058e-17,0.0,6.407040242813029e-07,0.3145029569813036,0.3819535619066689,13.938700720536604,0.0,0.0,0.0,0.2326848569813036,8.963462725110258e-06
plot_10499,WD_AM,负荷低·拥堵低·阻隔高,0.0,0.0,0.0,3.9314371866718585e-23,4.995952607567861e-17,1.0,0.0,0.3041219476122332,0.1800170271039925,2.5721664561418645,6941.891315180143,3823.58428469178,1.8111111111111111,0.9285663920566776,8.927975629528417e-06
plot_10499,WD_PM,负荷低·拥堵低·阻隔高,0.0,1.0,0.0,5.754242557918133e-27,3.440055944533796e-19,0.0,0.0,0.3041219476122332,0.1800170271039925,1.8281431665647836,3059.7672415604643,1685.3156306354117,1.8111111111111111,0.9285663920566776,6.472409199834807e-06
plot_10499,WD_EVE,负荷高·拥堵高·阻隔低,0.0,0.0,0.9999999999960834,8.183899498074696e-19,3.916594918284399e-12,0.0,0.0,0.3041219476122332,0.1800170271039925,2.401465349037524,4596.157713973227,2531.557410972933,1.8111111111111111,0.9285663920566776,5.973290405261816e-06
plot_10499,WE_PM,负荷低·拥堵低·阻隔高,0.0,0.0,0.9999999999999112,9.598284613482967e-20,8.892996014441097e-14,0.0,0.0,0.3041219476122332,0.1800170271039925,2.8092712120834578,6996.385297445189,3853.599495927264,1.8111111111111111,0.9285663920566776,8.953067239187426e-06
plot_10500,WD_AM,负荷高·拥堵高·站域弱,0.0,0.0,0.0,2.9411381742248706e-21,5.0944865909760886e-18,1.0,0.0,0.3106487198287033,0.3775352412973449,12.985656778442442,5585.424645895457,0.0,0.0,0.2106488198287032,8.951334561613993e-06
plot_10500,WD_PM,负荷高·拥堵高·站域弱,0.0,1.0,0.0,6.066594011710617e-26,6.1562987630929955e-21,0.0,0.0,0.3106487198287033,0.3775352412973449,9.229433672995496,2455.525949317724,0.0,0.0,0.2106488198287032,6.48470604791731e-06
plot_10500,WD_EVE,负荷高·拥堵高·站向高,0.0,0.0,3.565539833879853e-13,1.4900567924907896e-22,9.415655906782905e-19,0.0,0.999999999999643,0.3106487198287033,0.3775352412973449,12.118182899960274,3819.524698511047,0.0,0.0,0.2106488198287032,5.98932522230354e-06
plot_10500,WE_PM,负荷高·拥堵高·站域弱,0.0,0.0,8.192868000038435e-13,6.228949061672629e-23,7.267065396504983e-20,0.0,0.9999999999991812,0.3106487198287033,0.3775352412973449,14.182457131841348,5809.757886933681,0.0,0.0,0.2106488198287032,8.970842505186146e-06
plot_10549,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,3.5244951619103914e-40,7.499130244408596e-17,6.850810886160426e-308,0.0,0.3145029569813036,0.3769067882425577,13.970747665310585,0.0,0.0,0.0,0.2145029569813036,8.992464202380383e-06
plot_10549,WD_PM,负荷中·拥堵中·轨道强,9.314480218394909e-08,0.9999999068551988,0.0,5.734555167076445e-45,3.101404075128298e-21,0.0,0.0,0.3145029569813036,0.3769067882425577,9.92957777485681,0.0,0.0,0.0,0.2145029569813036,6.506369246643078e-06
plot_10549,WD_EVE,负荷中高·拥堵高·可达低,0.9999996324626156,0.0,9.675121234374199e-20,6.7730603692875755e-40,1.682984365200814e-16,0.0,3.675373839414262e-07,0.3145029569813036,0.3769067882425577,13.026689729409268,0.0,0.0,0.0,0.2145029569813036,6.01758339141967e-06
plot_10549,WE_PM,负荷中高·拥堵高·可达低,0.999999366124473,0.0,2.7326839786485423e-19,4.074860902505832e-40,6.360242506951862e-17,0.0,6.338755265803044e-07,0.3145029569813036,0.3769067882425577,15.25788560015921,0.0,0.0,0.0,0.2145029569813036,9.002271953047593e-06
plot_19877,WD_AM,负荷低·拥堵低·阻隔高,0.0,0.0,0.0,9.868513755147437e-24,1.7794699771241933e-17,1.0,0.0,0.3106487198287033,0.3164916600211185,2.1555747857752383,5401.747357313527,1286.501857730438,0.7666666666666666,0.54231538649537,8.997269555500475e-06
plot_19877,WD_PM,负荷低·拥堵低·阻隔高,0.0,1.0,0.0,8.693875438366882e-28,7.85170678140615e-20,0.0,0.0,0.3106487198287033,0.3164916600211185,1.5320545469460882,2362.797195497654,562.7332750637506,0.7666666666666666,0.54231538649537,6.508901182201312e-06
plot_19877,WD_EVE,负荷高·拥堵高·阻隔低,0.0,0.0,0.999999999948784,7.16728297996186e-18,5.1215838094599955e-11,0.0,0.0,0.3106487198287033,0.3164916600211185,2.009719784271885,3554.297546266839,846.5057866892059,0.7666666666666666,0.54231538649537,6.020886938682438e-06
plot_19877,WE_PM,负荷低·拥堵低·阻隔高,0.0,0.0,0.9999999999989962,7.417374732887088e-19,1.003763840850674e-12,0.0,0.0,0.3106487198287033,0.3164916600211185,2.3541615407698275,5389.591011186391,1283.6066534860931,0.7666666666666666,0.54231538649537,9.00595482111701e-06
plot_11486,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,4.013497757496632e-40,7.376294448100135e-17,6.832878309220924e-308,0.0,0.3145029569813036,0.3698940718333497,14.623744936606268,0.0,0.0,0.0,0.2020028444813036,9.018389623140487e-06
plot_11486,WD_PM,负荷中·拥堵中·轨道强,9.355768616507336e-08,0.999999906442313,0.0,6.578028179827129e-45,3.062074381923465e-21,0.0,0.0,0.3145029569813036,0.3698940718333497,10.393689456452742,0.0,0.0,0.0,0.2020028444813036,6.520031607496542e-06
plot_11486,WD_EVE,负荷中高·拥堵高·可达低,0.9999996548799492,0.0,9.859275249733074e-20,7.736270309919703e-40,1.661571535283347e-16,0.0,3.451200509633942e-07,0.3145029569813036,0.3698940718333497,13.628444093044628,0.0,0.0,0.0,0.2020028444813036,6.03541136697357e-06
plot_11486,WE_PM,负荷中·拥堵中·轨道强,0.9999994000216668,0.0,2.8189290138844444e-19,4.635707886595722e-40,6.25762524910258e-17,0.0,5.999783329102407e-07,0.3145029569813036,0.3698940718333497,15.970735050159607,0.0,0.0,0.0,0.2020028444813036,9.02216807034434e-06
plot_10346,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,5.5871326831482184e-42,9.602246947404419e-17,5.612322275308775e-308,0.0,0.31278856071577,0.3747554516894393,3.5151204334484047,0.0,0.0,0.0,0.2227885607157699,9.042426588981203e-06
plot_10346,WD_PM,负荷中·拥堵中·轨道强,1.0692102460247625e-07,0.9999998930789754,0.0,1.0957955131148383e-46,4.604842966161905e-21,0.0,0.0,0.31278856071577,0.3747554516894393,2.498338855448676,0.0,0.0,0.0,0.2227885607157699,6.5327037495687785e-06
plot_10346,WD_EVE,负荷中高·拥堵高·可达低,0.9999997536150156,0.0,8.369832354031304e-20,1.0831380171373599e-41,2.176793183148031e-16,0.0,2.4638498382332416e-07,0.31278856071577,0.3747554516894393,3.274292011306562,0.0,0.0,0.0,0.2227885607157699,6.051951535999038e-06
plot_10346,WE_PM,负荷中高·拥堵高·可达低,0.9999995515311728,0.0,2.512113566285322e-19,6.451342089952884e-42,8.115638675912152e-17,0.0,4.484688274293479e-07,0.31278856071577,0.3747554516894393,3.838826721497066,0.0,0.0,0.0,0.2227885607157699,9.040672984547428e-06
plot_10551,WD_AM,负荷中·拥堵中·轨道强,1.0,0.0,0.0,4.2294396140101217e-42,9.820769347763804e-17,5.49217069767267e-308,0.0,0.3145029569813036,0.3820989616972541,3.1790149205682794,0.0,0.0,0.0,0.2245028669813036,9.043551554363596e-06
