unit_id,t_id,mob_state,p_R1,p_R2,p_R3,p_R4,p_R5,p_R6,p_R7,road_centrality,accessibility_index,population_density,traffic_intensity,congestion_proxy,barrier_index,bottleneck_index,stay_proxy
plot_10648,WD_AM,R2,0.0,0.999999999939936,6.006367459417239e-11,0.0,0.0,4.229975000638612e-17,2.3832119843279075e-26,0.3145029569813036,0.3710073544022446,2.8824594695833854,9239.09594429701,0.0,0.0,0.2020031819813036,8.839094812481526e-06
plot_10648,WD_PM,R5,0.0,1.663882448153443e-10,8.19127694465334e-20,0.0,0.9999999998336122,1.7589655040691816e-25,5.614838133323573e-37,0.3145029569813036,0.3710073544022446,2.048681013484216,4112.862322654997,0.0,0.0,0.2020031819813036,6.425663311428542e-06
plot_10648,WD_EVE,R2,0.0,0.9999999999369642,6.303619414904511e-11,0.0,0.0,6.312080103649282e-17,4.995195857566995e-27,0.3145029569813036,0.3710073544022446,2.695959469941648,6154.326841828241,0.0,0.0,0.2020031819813036,5.9123727238484905e-06
plot_10648,WD_NT,R2,0.0,0.9999999999695764,3.042346097866369e-11,0.0,0.0,2.2242584841321567e-17,2.900996714429536e-26,0.3145029569813036,0.3710073544022446,3.4579939134693896,9433.35911029944,0.0,0.0,0.2020031819813036,8.885936682102772e-06
plot_10648,WE_AM,R2,0.0,0.9999999999288018,7.119816862028953e-11,0.0,0.0,7.449453624262531e-17,2.5134588911785335e-27,0.3145029569813036,0.3710073544022446,2.2028746899966745,6018.265826027735,0.0,0.0,0.2020031819813036,6.812494356324791e-06
plot_10648,WE_MD,R2,0.0,0.999999999943757,5.6242599875160266e-11,0.0,0.0,6.632074394599794e-17,2.7228250329823235e-27,0.3145029569813036,0.3710073544022446,2.6001774168440344,5529.9126416079525,0.0,0.0,0.2020031819813036,7.728358014031338e-06
plot_10648,WE_EVE,R2,0.0,0.9999999999675762,3.24241340110353e-11,0.0,0.0,2.4803773164520904e-17,5.230303422935431e-26,0.3145029569813036,0.3710073544022446,3.9095396890145513,9368.11866388509,0.0,0.0,0.2020031819813036,8.21827499646591e-06
plot_10648,WE_NT,R2,0.0,0.9999999999661232,3.387756706001891e-11,0.0,0.0,2.8521874732911987e-17,4.448716244528118e-27,0.3145029569813036,0.3710073544022446,2.695894480485006,7100.193824853383,0.0,0.0,0.2020031819813036,6.8528516130916166e-06
plot_10810,WD_AM,R4,3.6502051372291545e-08,1.8931788343542955e-09,4.6271612790699565e-19,0.9999999616047688,0.0,1.3126048129313678e-21,3.2241248452047043e-55,0.3145029569813036,0.4027490979555197,0.5199293767620145,0.0,0.0,0.0,0.2020028444813036,8.843232906098208e-06
plot_10810,WD_PM,R5,2.4579792743078138e-12,5.5636116242150046e-14,3.306812471208028e-23,2.708530509933932e-05,0.9999729146923884,9.46189321058347e-26,1.1127955534068401e-59,0.3145029569813036,0.4027490979555197,0.3695349245201959,0.0,0.0,0.0,0.2020028444813036,6.427838132819475e-06
plot_10810,WD_EVE,R4,3.1103902324321173e-08,1.9157256762299438e-09,3.996291154337792e-19,0.9999999669803726,0.0,1.1300062538165365e-21,2.4214600115092742e-55,0.3145029569813036,0.4027490979555197,0.4862488589230209,0.0,0.0,0.0,0.2020028444813036,5.915205520724546e-06
plot_10810,WD_NT,R4,1.869895952192239e-08,1.7921696766485314e-09,2.2029084187769583e-19,0.9999999795088714,0.0,6.53336608221742e-22,2.6300238122646823e-55,0.3145029569813036,0.4027490979555197,0.6237391529017001,0.0,0.0,0.0,0.2020028444813036,8.889044134933034e-06
plot_10810,WE_AM,R4,3.398440188619501e-08,2.001990666261967e-09,4.5124253775800785e-19,0.999999964013608,0.0,1.2832035591714245e-21,1.8066193891482664e-55,0.3145029569813036,0.4027490979555197,0.3973479165069847,0.0,0.0,0.0,0.2020028444813036,6.815726029175489e-06
plot_10810,WE_MD,R4,2.277902820535668e-08,1.9238748202804046e-09,2.941765959416007e-19,0.9999999752970976,0.0,8.318545822811619e-22,1.6713270090893267e-55,0.3145029569813036,0.4027490979555197,0.4690121884023509,0.0,0.0,0.0,0.2020028444813036,7.731146832015289e-06
plot_10810,WE_EVE,R4,2.060620530413269e-08,1.7353240945849639e-09,2.29534224072502e-19,0.9999999776584688,0.0,7.09976221963631e-22,3.986880363496974e-55,0.3145029569813036,0.4027490979555197,0.7051327120799532,0.0,0.0,0.0,0.2020028444813036,8.222451668121312e-06
plot_10810,WE_NT,R4,1.9814822538451567e-08,1.906766592392144e-09,2.5400000489959525e-19,0.9999999782784104,0.0,7.1866230457166045e-22,1.5631330307158683e-55,0.3145029569813036,0.4027490979555197,0.486275049013982,0.0,0.0,0.0,0.2020028444813036,6.855248086744572e-06
plot_10650,WD_AM,R2,0.0,0.9999999999830376,1.6962199312721607e-11,0.0,0.0,1.2764015088792728e-16,1.6087951884902502e-31,0.3145029569813036,0.4687936198880396,3.11003184345674,445.6012546921039,0.0,0.0,0.2145030569813036,8.869640969461566e-06
plot_10650,WD_PM,R5,0.0,2.2489248739401935e-11,3.1305914513724345e-21,0.0,0.9999999999775112,9.319235657679909e-26,2.4314854583174497e-43,0.3145029569813036,0.4687936198880396,2.2104259422395387,197.68594338107172,0.0,0.0,0.2145030569813036,6.441720818746222e-06
