unit_id,t_id,mob_state,p_R1,p_R2,p_R3,p_R4,p_R5,p_R6,p_R7,road_centrality,accessibility_index,population_density,traffic_intensity,congestion_proxy,barrier_index,bottleneck_index,stay_proxy
plot_10648,WD_AM,R3,6.090742018711303e-10,0.0,1.1673699339384731e-29,5.070169369454006e-12,0.0,0.0,0.9999999993858557,0.3145029569813036,0.3710073544022446,0.5083273217144316,7392.550656745097,0.0,0.0,0.2020031819813036,8.839094812481526e-06
plot_10648,WD_PM,R2,5.791562565975226e-19,0.0,1.6290408023200713e-38,1.393138884626023e-20,0.999999999877069,0.0,1.2293145571720147e-10,0.3145029569813036,0.3710073544022446,0.3612888727910394,3290.8569461510015,0.0,0.0,0.2020031819813036,6.425663311428542e-06
plot_10648,WD_EVE,R7,6.250062967762571e-10,0.0,1.5927914139556104e-29,7.327243472504616e-12,0.0,0.0,0.9999999993676667,0.3145029569813036,0.3710073544022446,0.4754376848199607,4805.700989878177,0.0,0.0,0.2020031819813036,5.9123727238484905e-06
plot_10648,WD_NT,R3,3.0703429411056854e-10,0.0,1.1113451053851766e-29,2.5768004756937747e-12,0.0,0.0,0.9999999996903881,0.3145029569813036,0.3710073544022446,0.6098239378861977,7348.127631874765,0.0,0.0,0.2020031819813036,8.885936682102772e-06
plot_10648,WE_AM,R7,6.771220458482353e-10,0.0,1.0397363329426407e-29,8.001355321019976e-12,0.0,0.0,0.9999999993148769,0.3145029569813036,0.3710073544022446,0.3884812269018183,4815.44246892796,0.0,0.0,0.2020031819813036,6.812494356324791e-06
plot_10648,WE_MD,R3,5.331410733848716e-10,0.0,1.4272952626059312e-29,7.099508160548224e-12,0.0,0.0,0.9999999994597601,0.3145029569813036,0.3710073544022446,0.4585463338631832,4424.692586474963,0.0,0.0,0.2020031819813036,7.728358014031338e-06
plot_10648,WE_EVE,R3,3.3070751446646756e-10,0.0,1.919192202267658e-29,2.8110737796975096e-12,0.0,0.0,0.999999999666481,0.3145029569813036,0.3710073544022446,0.6894549117598782,7288.925528747642,0.0,0.0,0.2020031819813036,8.21827499646591e-06
plot_10648,WE_NT,R7,3.3362048881752173e-10,0.0,6.902510411514227e-30,3.3058788644084476e-12,0.0,0.0,0.9999999996630731,0.3145029569813036,0.3710073544022446,0.4754262238031508,5544.297156899146,0.0,0.0,0.2020031819813036,6.8528516130916166e-06
plot_10810,WD_AM,R5,9.29375741679092e-17,0.9999988996757004,3.9466831642888554e-35,8.342884672416901e-17,0.0,1.0522089885470296e-06,4.811531096915914e-08,0.3145029569813036,0.4027490979555197,0.09202223154672143,0.0,0.0,0.0,0.2020028444813036,8.843232906098208e-06
plot_10810,WD_PM,R2,6.1541309177439924e-21,2.543977149267177e-05,1.765689520561182e-39,5.6133637732864e-21,0.9999745601603032,6.69020158311358e-11,1.3021474683868298e-12,0.3145029569813036,0.4027490979555197,0.06540393735890575,0.0,0.0,0.0,0.2020028444813036,6.427838132819475e-06
